"V1","V2","V3","V4","V5","V6","V7","V8"
"131",2,1.5,10,11,9251.70134473742,4516.90745984885,4035,4035
"132",2,1.5,10,12,7791.93372027299,4063.62258255394,4035,4035
"133",2,1.5,10,13,7606.93898426677,3836.04777173853,4035,4035
"134",2,1.5,10,14,7625.18971331036,3831.42284482885,4035,4035
"135",2,1.5,10,15,14187.5494524127,6700.93461337122,3926,3926
"136",2,1.5,10,16,2278.83972540645,2660.58498124214,4035,4035
"137",2,1.5,10,17,2406.61258700863,2869.48384549613,4035,4035
"138",2,1.5,10,18,2319.07015087632,2693.45749808538,4035,4035
"139",2,1.5,10,19,2498.66066878082,2995.85484437295,4035,4035
"140",2,1.5,10,20,2209.46719747372,2587.72645966714,3992,3992
"141",2,1.5,20,1,7808.95841520685,3607.60646454348,4035,4035
"142",2,1.5,20,2,3944.31360440271,3018.6960484355,4035,4035
"143",2,1.5,20,3,7703.37659054226,3545.76380404854,4035,4035
"144",2,1.5,20,4,7325.21282353771,3408.58620664877,4035,4035
"145",2,1.5,20,5,10599.3808470609,5569.43475479605,3926,3926
"146",2,1.5,20,6,7679.88157578167,3627.44713589545,4035,4035
"147",2,1.5,20,7,3732.53656042712,2979.11145466116,4035,4035
"148",2,1.5,20,8,6795.61809703455,3114.51674083124,4035,4035
"149",2,1.5,20,9,7570.86742998585,3470.7165493552,4035,4035
"150",2,1.5,20,10,10171.6731003698,5249.2263483995,3926,3926
"151",2,1.5,20,11,7797.43788177682,3665.6699622053,4035,4035
"152",2,1.5,20,12,6701.23439405663,3220.31927126415,4035,4035
"153",2,1.5,20,13,6950.42789336079,3179.84392939451,4035,4035
"154",2,1.5,20,14,6732.53252986078,3058.78334207819,4035,4035
"155",2,1.5,20,15,10175.6959183053,5256.43303111566,3926,3926
"156",2,1.5,20,16,2449.34481473105,2484.08104394493,4035,4035
"157",2,1.5,20,17,2607.72439921528,2554.03261241608,4035,4035
"158",2,1.5,20,18,2401.48098702868,2498.53123457176,4035,4035
"159",2,1.5,20,19,2527.19537419763,2585.89240490386,4035,4035
"160",2,1.5,20,20,2629.81332472098,2464.43548535538,3992,3992
"161",2,1.5,30,1,5842.89217414423,3461.42273929184,4035,4035
"162",2,1.5,30,2,3663.5539120306,2925.80435998275,4035,4035
"163",2,1.5,30,3,5517.06547476728,3179.86862328828,4035,4035
"164",2,1.5,30,4,5529.98148222914,3278.04688704564,4035,4035
"165",2,1.5,30,5,6719.44256160462,5004.44580043174,3926,3926
"166",2,1.5,30,6,5700.462448123,3462.83383045907,4035,4035
"167",2,1.5,30,7,3857.92211254886,2945.28415942455,4035,4035
"168",2,1.5,30,8,5205.63388078489,3004.22640533214,4035,4035
"169",2,1.5,30,9,5700.41278610671,3326.14639733909,4035,4035
"170",2,1.5,30,10,6699.0468917248,4976.31142647079,3926,3926
"171",2,1.5,30,11,5751.41897687202,3485.64012962997,4035,4035
