"V1","V2","V3","V4","V5","V6","V7","V8"
"326",6,1.5,20,6,1641.60700139716,1693.91041926466,2867,2867
"327",6,1.5,20,7,2110.82506416516,2259.41352324856,2867,2867
"328",6,1.5,20,8,1856.1026048131,1892.98463246103,2867,2867
"329",6,1.5,20,9,1756.98713568295,1789.74517985466,2867,2867
"330",6,1.5,20,10,4853.2672566631,4855.67964620672,2803,2803
"331",6,1.5,20,11,1551.07242216978,1584.28044758229,2867,2867
"332",6,1.5,20,12,1683.79112610411,1654.33122002607,2867,2867
"333",6,1.5,20,13,1602.25368407721,1591.14000734117,2867,2867
"334",6,1.5,20,14,1297.23636798023,1251.7812538348,2867,2867
"335",6,1.5,20,15,4291.7525297773,4274.92332670169,2803,2803
"336",6,1.5,20,16,1370.70939239052,1442.09049172752,2867,2867
"337",6,1.5,20,17,1387.64405839965,1477.07947281723,2867,2867
"338",6,1.5,20,18,1315.8181005502,1392.69339172257,2867,2867
"339",6,1.5,20,19,1337.15377030851,1390.48641732441,2867,2867
"340",6,1.5,20,20,1317.3937953582,1320.1165631955,2803,2803
"341",6,1.5,30,1,1356.1395951725,1366.80738340035,2867,2867
"342",6,1.5,30,2,1670.86521270459,1813.48508636687,2867,2867
"343",6,1.5,30,3,1429.07291663336,1626.12146577173,2867,2867
"344",6,1.5,30,4,1363.12870521046,1553.7971557188,2867,2867
"345",6,1.5,30,5,1975.90146953246,2000.08187057839,2803,2803
"346",6,1.5,30,6,1528.34548800979,1605.63482784334,2867,2867
"347",6,1.5,30,7,1629.99262797525,1773.46051179105,2867,2867
"348",6,1.5,30,8,1626.89093587748,1805.35496544913,2867,2867
"349",6,1.5,30,9,1555.83211923044,1757.8070937262,2867,2867
"350",6,1.5,30,10,1973.18823941192,2001.94633682535,2803,2803
"351",6,1.5,30,11,1496.22087536431,1566.98541242098,2867,2867
"352",6,1.5,30,12,1569.85368006953,1699.24993785439,2867,2867
"353",6,1.5,30,13,1508.78497627222,1714.8883518877,2867,2867
"354",6,1.5,30,14,1301.05854885072,1469.67052669693,2867,2867
"355",6,1.5,30,15,3028.79255738032,3174.59767184588,2803,2803
"356",6,1.5,30,16,1357.62749002242,1393.59800855904,2867,2867
"357",6,1.5,30,17,1369.56177380306,1389.01269466756,2867,2867
"358",6,1.5,30,18,1335.57212137175,1370.75818070375,2867,2867
"359",6,1.5,30,19,1348.8155938761,1384.67109883146,2867,2867
"360",6,1.5,30,20,1334.11081369811,1400.98514611363,2803,2803
"361",9,0,10,1,2046.41030191583,2447.32457380869,2867,2867
"362",9,0,10,2,2124.66307090176,3070.09585725866,2867,2867
"363",9,0,10,3,1997.84686423027,2373.20092677221,2867,2867
"364",9,0,10,4,1853.67628694384,1882.56154190819,2867,2867
"365",9,0,10,5,3336.01172769318,12099.1268000565,2803,2803
"366",9,0,10,6,2985.19564912397,10539.549939949,2867,2867
"367",9,0,10,7,2780.11084329281,7653.6278976839,2867,2867
"368",9,0,10,8,2766.70547251253,7992.54438794841,2867,2867
"369",9,0,10,9,2480.31648005502,6034.25268762765,2867,2867
"370",9,0,10,10,4455.23738310665,17854.8007309483,2803,2803
"371",9,0,10,11,2667.28442797424,7886.48085670887,2867,2867
"372",9,0,10,12,2311.65081122999,4300.14572876174,2867,2867
"373",9,0,10,13,2401.5554083244,5753.77503825152,2867,2867
"374",9,0,10,14,2030.44669000917,2717.34956032997,2867,2867
"375",9,0,10,15,3724.73750539507,13860.7423516093,2803,2803
"376",9,0,10,16,1760.81884851097,2060.14388611573,2867,2867
"377",9,0,10,17,1699.23696181655,2034.29172455442,2867,2867
"378",9,0,10,18,1668.21688106327,2034.5815707059,2867,2867
"379",9,0,10,19,1740.35493314131,1806.34777383423,2867,2867
"380",9,0,10,20,1935.033995128,2580.852204133,2803,2803
"381",9,0,20,1,1713.71841134649,1535.09001133449,2867,2867
"382",9,0,20,2,2291.6699237279,2681.23417298645,2867,2867
"383",9,0,20,3,1882.22723731324,1948.77555793721,2867,2867
"384",9,0,20,4,1887.80448516208,2025.35080951784,2867,2867
"385",9,0,20,5,5167.34219064743,5998.72191614315,2803,2803
"386",9,0,20,6,2409.97031627703,3142.43939786939,2867,2867
"387",9,0,20,7,2515.24782096187,2955.32256860123,2867,2867
"388",9,0,20,8,2196.83036597775,2294.7191447511,2867,2867
"389",9,0,20,9,2338.08715769358,2562.17369994843,2867,2867
"390",9,0,20,10,5405.68291214175,6257.97196569098,2803,2803
"391",9,0,20,11,2209.37429780326,2832.54259805285,2867,2867
"392",9,0,20,12,1926.5593936406,1951.54559985808,2867,2867
"393",9,0,20,13,1914.04971942216,1850.8382721956,2867,2867
"394",9,0,20,14,1678.14728554392,1444.11962390418,2867,2867
"395",9,0,20,15,4757.23117203403,5454.57348940824,2803,2803
"396",9,0,20,16,1662.48993268089,1694.60627731495,2867,2867
"397",9,0,20,17,1665.88633222136,1758.69063487059,2867,2867
"398",9,0,20,18,1652.45636011462,1676.89195792311,2867,2867
"399",9,0,20,19,1646.60041708855,1683.12333516142,2867,2867
"400",9,0,20,20,1628.59142874784,1639.36552727717,2803,2803
"401",9,0,30,1,1625.05237188466,1542.36967663878,2867,2867
"402",9,0,30,2,1987.96669003153,2038.3465449374,2867,2867
"403",9,0,30,3,1776.45222633841,1732.23486724243,2867,2867
"404",9,0,30,4,1725.45456648088,1694.89514599336,2867,2867
"405",9,0,30,5,2263.57156759211,2285.22090424944,2803,2803
