"V1","V2","V3","V4","V5","V6","V7","V8"
"259",6,0.5,10,19,805.327008733265,1164.22735282297,4282,4282
"260",6,0.5,10,20,1600.76204890172,2926.00973008913,4262,4262
"261",6,0.5,20,1,1487.10373871169,1913.71523604098,4282,4282
"262",6,0.5,20,2,1216.5732340186,1397.10239288316,4282,4282
"263",6,0.5,20,3,725.536692345727,1018.78682853057,4282,4282
"264",6,0.5,20,4,800.11505321996,1044.06412951968,4282,4282
"265",6,0.5,20,5,4127.56669845732,4235.89782460155,4262,4262
"266",6,0.5,20,6,1296.10585840349,1857.7021799028,4282,4282
"267",6,0.5,20,7,1507.38356133077,1686.19188630475,4282,4282
"268",6,0.5,20,8,1294.3677821187,1388.56830592918,4282,4282
"269",6,0.5,20,9,1131.26349171396,1222.31709360402,4282,4282
"270",6,0.5,20,10,4062.72483368296,4151.35059812144,4262,4262
"271",6,0.5,20,11,1210.26294137232,1714.87109867953,4282,4282
"272",6,0.5,20,12,1182.63682631128,1456.02191591627,4282,4282
"273",6,0.5,20,13,924.112047954699,975.737071905177,4282,4282
"274",6,0.5,20,14,724.338877569681,1083.66705442688,4282,4282
"275",6,0.5,20,15,4077.18625241049,4170.70021475172,4262,4262
"276",6,0.5,20,16,1414.56274907681,1921.27135055557,4282,4282
"277",6,0.5,20,17,1646.92621236635,2043.32316451162,4282,4282
"278",6,0.5,20,18,1609.88495831713,2029.99150062649,4282,4282
"279",6,0.5,20,19,1435.10834207813,1881.65018775024,4282,4282
"280",6,0.5,20,20,1085.53308911531,1571.66402766584,4262,4262
"281",6,0.5,30,1,1585.23793043325,1223.94558777521,4282,4282
"282",6,0.5,30,2,948.637994518396,1090.28842314604,4282,4282
"283",6,0.5,30,3,637.411081695129,830.369417805844,4282,4282
"284",6,0.5,30,4,779.174619143398,836.127628544268,4282,4282
"285",6,0.5,30,5,2384.05645529198,2528.62334808297,4262,4262
"286",6,0.5,30,6,1216.48188598341,1032.51969331779,4282,4282
"287",6,0.5,30,7,928.16798970381,1054.28763048269,4282,4282
"288",6,0.5,30,8,880.746833211333,1087.41613745933,4282,4282
"289",6,0.5,30,9,785.326166190039,1028.50358395383,4282,4282
"290",6,0.5,30,10,2390.53648808881,2528.1862721578,4262,4262
"291",6,0.5,30,11,1206.96336623762,990.267972990334,4282,4282
"292",6,0.5,30,12,1003.95419634727,1092.78014231849,4282,4282
"293",6,0.5,30,13,751.005531333866,991.393526368122,4282,4282
"294",6,0.5,30,14,805.611583633496,808.839514740163,4282,4282
"295",6,0.5,30,15,2480.16424602085,2586.61463871184,4262,4262
"296",6,0.5,30,16,1456.31504570437,1111.64431774625,4282,4282
"297",6,0.5,30,17,1548.13122185616,1176.63946305728,4282,4282
"298",6,0.5,30,18,1531.86010475911,1173.50796217616,4282,4282
"299",6,0.5,30,19,1477.27696459845,1096.14181151911,4282,4282
"300",6,0.5,30,20,1292.81656975207,1014.79983260634,4262,4262
"301",6,1.5,10,1,1542.84293011065,3726.63153755975,4282,4282
"302",6,1.5,10,2,1239.93440087807,2862.09570895198,4282,4282
"303",6,1.5,10,3,1328.12729808286,2237.35783745551,4282,4282
"304",6,1.5,10,4,626.401602425001,1323.21960011905,4282,4282
"305",6,1.5,10,5,10180.16907956,18101.2978406868,4262,4262
"306",6,1.5,10,6,4397.28618115475,9043.74707448536,4282,4282
"307",6,1.5,10,7,5704.27033808736,10214.7056080457,4282,4282
"308",6,1.5,10,8,6579.53761455185,12622.7138623164,4282,4282
"309",6,1.5,10,9,4660.64898151537,8908.88370578063,4282,4282
"310",6,1.5,10,10,11059.2842303755,19012.0189152697,4262,4262
"311",6,1.5,10,11,2478.14810989225,5806.89060209787,4282,4282
"312",6,1.5,10,12,3290.66156190938,5233.12028483849,4282,4282
"313",6,1.5,10,13,4469.79547070406,7856.1955836823,4282,4282
"314",6,1.5,10,14,1120.49593150091,2446.28473045775,4282,4282
"315",6,1.5,10,15,10122.1945372183,17716.9511509964,4262,4262
"316",6,1.5,10,16,914.085710809172,1516.05343732173,4282,4282
"317",6,1.5,10,17,1724.52446000159,3640.29158788122,4282,4282
"318",6,1.5,10,18,1545.07005232595,3146.58322855256,4282,4282
"319",6,1.5,10,19,878.010712787306,1996.00670309796,4282,4282
"320",6,1.5,10,20,1774.53379239599,3989.21966526948,4262,4262
"321",6,1.5,20,1,1584.50997084295,2020.96343013396,4282,4282
"322",6,1.5,20,2,1223.79506294958,1457.55207290612,4282,4282
"323",6,1.5,20,3,714.904565184948,974.441902205789,4282,4282
"324",6,1.5,20,4,800.771576475751,1052.90322685552,4282,4282
"325",6,1.5,20,5,4226.21210763436,4509.76908478668,4262,4262
"326",6,1.5,20,6,1326.99220480623,1898.63305775384,4282,4282
"327",6,1.5,20,7,1511.74680743899,1886.0771419534,4282,4282
"328",6,1.5,20,8,1289.37162561877,1539.84093397856,4282,4282
"329",6,1.5,20,9,1125.75857724255,1326.5955464518,4282,4282
"330",6,1.5,20,10,4156.00344146792,4439.24252705621,4262,4262
"331",6,1.5,20,11,1232.50960605974,1814.29000958024,4282,4282
"332",6,1.5,20,12,1205.2076327626,1425.78061912661,4282,4282
"333",6,1.5,20,13,912.898519438859,1028.97292601517,4282,4282
"334",6,1.5,20,14,723.154311451133,1003.2466628419,4282,4282
"335",6,1.5,20,15,4187.79581003044,4450.71214181356,4262,4262
"336",6,1.5,20,16,1502.12972404693,1902.85574058168,4282,4282
"337",6,1.5,20,17,1781.17382871698,2200.10126806797,4282,4282
"338",6,1.5,20,18,1740.00101682452,2155.16141754135,4282,4282
"339",6,1.5,20,19,1519.40525281484,1954.89241646128,4282,4282
"340",6,1.5,20,20,1109.57476659259,1528.9692428004,4262,4262
"341",6,1.5,30,1,1428.16123393844,1270.12180130259,4282,4282
"342",6,1.5,30,2,929.4270219465,963.703059729554,4282,4282
"343",6,1.5,30,3,616.626023042907,736.648768362971,4282,4282
"344",6,1.5,30,4,762.800807548426,781.679811080329,4282,4282
"345",6,1.5,30,5,2348.12204392481,2426.98499887049,4262,4262
"346",6,1.5,30,6,1225.50189173215,978.88779253576,4282,4282
"347",6,1.5,30,7,905.252297659432,962.150058591192,4282,4282
"348",6,1.5,30,8,865.507045615237,972.661524818349,4282,4282
"349",6,1.5,30,9,768.645479755269,889.302135828481,4282,4282
"350",6,1.5,30,10,2347.64602363485,2434.80454202974,4262,4262
"351",6,1.5,30,11,1212.70702574669,961.946638856677,4282,4282
"352",6,1.5,30,12,965.851303051488,996.410538463828,4282,4282
"353",6,1.5,30,13,737.297540973499,863.655851142381,4282,4282
"354",6,1.5,30,14,796.097114409102,769.599302037409,4282,4282
"355",6,1.5,30,15,2425.59892500646,2476.4801629704,4262,4262
"356",6,1.5,30,16,1346.38664463077,1179.2268695211,4282,4282
"357",6,1.5,30,17,1400.8111896523,1244.64596377804,4282,4282
"358",6,1.5,30,18,1390.64393925345,1235.75874201549,4282,4282
"359",6,1.5,30,19,1350.54629755625,1183.21020433396,4282,4282
"360",6,1.5,30,20,1226.35144845678,1048.93118275508,4262,4262
"361",9,0,10,1,1615.39794966234,3729.44104810405,4282,4282
"362",9,0,10,2,1658.93644229361,4438.42256597777,4282,4282
"363",9,0,10,3,1676.33056321481,2984.8509789637,4282,4282
"364",9,0,10,4,1252.69568183307,2027.22943061236,4282,4282
"365",9,0,10,5,3102.93614162558,15889.2366811683,4262,4262
"366",9,0,10,6,4615.41798704454,18262.1104685299,4282,4282
"367",9,0,10,7,3937.20685998958,13366.9557577298,4282,4282
"368",9,0,10,8,4235.5185949428,15121.5728228509,4282,4282
"369",9,0,10,9,2980.68561870766,10949.4588490259,4282,4282
"370",9,0,10,10,3756.90433107018,18086.3400589702,4262,4262
"371",9,0,10,11,3855.57495692404,13170.9159649538,4282,4282
"372",9,0,10,12,2255.60960654686,5774.81817200897,4282,4282
"373",9,0,10,13,2644.98948864241,9028.36565412755,4282,4282
"374",9,0,10,14,1579.03088464247,4089.79811624957,4282,4282
"375",9,0,10,15,3217.73428967946,15812.347084585,4262,4262
"376",9,0,10,16,998.188048487449,1716.60016244065,4282,4282
"377",9,0,10,17,876.848334906134,2670.11268132442,4282,4282
"378",9,0,10,18,886.431462682001,3111.83164919438,4282,4282
"379",9,0,10,19,866.23193156026,1616.63282933114,4282,4282
"380",9,0,10,20,1363.31542410168,3665.1459586084,4262,4262
"381",9,0,20,1,684.75577552701,964.328901426874,4282,4282
"382",9,0,20,2,1908.93760532596,2446.65435991245,4282,4282
"383",9,0,20,3,1070.44095008161,1425.0336661274,4282,4282
"384",9,0,20,4,1063.84231850326,1576.77432148928,4282,4282
"385",9,0,20,5,4398.36228759834,5434.89252041894,4262,4262
"386",9,0,20,6,2327.29982813804,3331.53947460297,4282,4282
"387",9,0,20,7,2700.65019578331,3366.41319579035,4282,4282
"388",9,0,20,8,2073.60612371512,2763.43693476935,4282,4282
"389",9,0,20,9,2406.92710141601,3123.61998569005,4282,4282
"390",9,0,20,10,4287.67468920432,5312.58210813691,4262,4262
"391",9,0,20,11,1852.55116321801,2702.07997715432,4282,4282
"392",9,0,20,12,1115.77999768306,1231.90621957798,4282,4282
"393",9,0,20,13,1394.44930465843,1790.55905400301,4282,4282
"394",9,0,20,14,641.219775305035,841.404774460549,4282,4282
"395",9,0,20,15,4286.2671216608,5332.30452616462,4262,4262
"396",9,0,20,16,1225.38719350977,2260.06714452955,4282,4282
"397",9,0,20,17,1353.04127842402,2604.79042925004,4282,4282
"398",9,0,20,18,1381.75563132561,2676.07294755162,4282,4282
"399",9,0,20,19,1189.74050395759,2179.93207651749,4282,4282
"400",9,0,20,20,947.605506951647,1619.44880327477,4262,4262
"401",9,0,30,1,684.974015891254,570.849334308092,4282,4282
"402",9,0,30,2,1148.12515249867,1188.23956141881,4282,4282
"403",9,0,30,3,896.544871735052,983.46574539844,4282,4282
"404",9,0,30,4,680.245426579241,763.09565725626,4282,4282
"405",9,0,30,5,2539.07610809763,2800.62639359536,4262,4262
"406",9,0,30,6,1581.59534786489,1560.06964035029,4282,4282
"407",9,0,30,7,1048.37845066546,1083.45481543908,4282,4282
"408",9,0,30,8,1268.94678466127,1370.08630962693,4282,4282
"409",9,0,30,9,1482.00599559688,1538.67140876934,4282,4282
