"V1","V2","V3","V4","V5","V6","V7","V8"
"143",2,1.5,20,3,1651.7169829614,1729.8109081777,2894,2894
"144",2,1.5,20,4,1637.92822754148,1710.46329903363,2894,2894
"145",2,1.5,20,5,3254.29658773721,3842.37041392373,2683,2683
"146",2,1.5,20,6,1749.74189305409,1865.6829772641,2894,2894
"147",2,1.5,20,7,1456.0938972871,1424.50268995563,2894,2894
"148",2,1.5,20,8,1554.31159540733,1587.55302802638,2894,2894
"149",2,1.5,20,9,1635.50847263464,1707.66956392265,2894,2894
"150",2,1.5,20,10,3104.11535697872,3667.24102902632,2683,2683
"151",2,1.5,20,11,1745.29059859156,1861.46284243284,2894,2894
"152",2,1.5,20,12,1536.87679742727,1504.22788097931,2894,2894
"153",2,1.5,20,13,1570.98034162254,1615.46072089384,2894,2894
"154",2,1.5,20,14,1572.5477014666,1623.43784519192,2894,2894
"155",2,1.5,20,15,2696.98794279027,3186.95717204349,2683,2683
"156",2,1.5,20,16,1480.70130980798,1457.67682526636,2894,2894
"157",2,1.5,20,17,1504.77865548803,1478.73095950446,2894,2894
"158",2,1.5,20,18,1503.5023628157,1477.84514991335,2894,2894
"159",2,1.5,20,19,1523.82243793021,1495.27086304666,2894,2894
"160",2,1.5,20,20,1484.05957841432,1458.25043573243,2683,2683
"161",2,1.5,30,1,1414.5205868387,1715.90058888978,2894,2894
"162",2,1.5,30,2,1527.72950487191,1458.00054364153,2894,2894
"163",2,1.5,30,3,1390.05653708519,1634.15737728317,2894,2894
"164",2,1.5,30,4,1407.06748066576,1688.01777203071,2894,2894
"165",2,1.5,30,5,1331.07672882113,1634.99066056179,2683,2683
"166",2,1.5,30,6,1456.79950740417,1828.01691612417,2894,2894
"167",2,1.5,30,7,1546.23590752593,1467.89393010044,2894,2894
"168",2,1.5,30,8,1372.04392358833,1571.22406398664,2894,2894
"169",2,1.5,30,9,1404.03066631902,1681.94149599238,2894,2894
"170",2,1.5,30,10,1295.09122483203,1591.80069535663,2683,2683
"171",2,1.5,30,11,1453.19184005357,1825.13500863146,2894,2894
"172",2,1.5,30,12,1540.70298162794,1484.04052938354,2894,2894
"173",2,1.5,30,13,1376.23255373446,1588.0442307959,2894,2894
"174",2,1.5,30,14,1369.59600570801,1592.58800120072,2894,2894
"175",2,1.5,30,15,2191.57778139904,3069.65908039734,2683,2683
"176",2,1.5,30,16,1521.98539393254,1456.04917801061,2894,2894
"177",2,1.5,30,17,1520.82196757516,1468.93618761668,2894,2894
"178",2,1.5,30,18,1508.22166242282,1468.7336417278,2894,2894
